time,forecast_inflow_m3h,capacity_ratio,warning_level,advice,lead_time_min
2026-08-10 06:15:00,6405.4,0.801,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-10 06:20:00,7916.0,0.99,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-10 06:25:00,9653.9,1.207,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 06:30:00,15731.3,1.966,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 06:35:00,18876.1,2.36,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 06:40:00,22834.7,2.854,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 06:45:00,24515.0,3.064,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 06:50:00,26280.3,3.285,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 06:55:00,25953.8,3.244,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:00:00,23140.4,2.893,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:05:00,23054.7,2.882,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:10:00,18260.3,2.283,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:15:00,15713.0,1.964,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:20:00,12803.6,1.6,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:25:00,10281.7,1.285,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:30:00,8228.3,1.029,橙色,彭越浦总站错峰：上游支线泵站延迟 30~60min 开泵，削峰错时进厂,120
2026-08-10 07:35:00,9773.1,1.222,红色,全网限流：上游泵站按能力 70% 限排，启用调蓄，厂内超越预案待命,120
2026-08-10 07:40:00,5663.0,0.708,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 07:45:00,5653.0,0.707,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 07:50:00,5660.1,0.708,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 07:55:00,6089.4,0.761,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:00:00,6201.3,0.775,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:05:00,5771.7,0.721,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:10:00,5398.3,0.675,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:15:00,5472.6,0.684,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:20:00,5644.7,0.706,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:25:00,5442.1,0.68,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:30:00,5699.7,0.712,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:35:00,5957.2,0.745,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:40:00,5861.1,0.733,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:45:00,5609.0,0.701,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 08:50:00,7325.7,0.916,黄色,雨前预抽空：预降各泵站前池液位，腾出调蓄容积,120
2026-08-10 08:55:00,5833.4,0.729,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:00:00,5609.3,0.701,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:05:00,5240.5,0.655,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:10:00,5083.1,0.635,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:15:00,5102.2,0.638,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:20:00,5134.8,0.642,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:25:00,4903.5,0.613,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:30:00,4889.0,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:35:00,4913.9,0.614,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:40:00,4806.3,0.601,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:45:00,4815.7,0.602,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 09:50:00,4768.8,0.596,正常,常规运行,120
2026-08-10 09:55:00,4725.5,0.591,正常,常规运行,120
2026-08-10 10:00:00,4775.2,0.597,正常,常规运行,120
2026-08-10 10:05:00,4663.0,0.583,正常,常规运行,120
2026-08-10 10:10:00,4652.5,0.582,正常,常规运行,120
2026-08-10 10:15:00,4612.9,0.577,正常,常规运行,120
2026-08-10 10:20:00,4646.2,0.581,正常,常规运行,120
2026-08-10 10:25:00,4559.7,0.57,正常,常规运行,120
2026-08-10 10:30:00,4631.9,0.579,正常,常规运行,120
2026-08-10 10:35:00,4537.6,0.567,正常,常规运行,120
2026-08-10 10:40:00,4488.8,0.561,正常,常规运行,120
2026-08-10 10:45:00,4538.6,0.567,正常,常规运行,120
2026-08-10 10:50:00,4534.8,0.567,正常,常规运行,120
2026-08-10 10:55:00,4476.1,0.56,正常,常规运行,120
2026-08-10 11:00:00,4452.9,0.557,正常,常规运行,120
2026-08-10 11:05:00,4470.9,0.559,正常,常规运行,120
2026-08-10 11:10:00,4419.2,0.552,正常,常规运行,120
2026-08-10 11:15:00,4419.7,0.552,正常,常规运行,120
2026-08-10 11:20:00,4444.3,0.556,正常,常规运行,120
2026-08-10 11:25:00,4423.8,0.553,正常,常规运行,120
2026-08-10 11:30:00,4450.6,0.556,正常,常规运行,120
2026-08-10 11:35:00,4407.1,0.551,正常,常规运行,120
2026-08-10 11:40:00,4369.5,0.546,正常,常规运行,120
2026-08-10 11:45:00,4392.4,0.549,正常,常规运行,120
2026-08-10 11:50:00,4388.6,0.549,正常,常规运行,120
2026-08-10 11:55:00,4408.0,0.551,正常,常规运行,120
2026-08-10 12:00:00,4375.7,0.547,正常,常规运行,120
2026-08-10 12:05:00,4393.8,0.549,正常,常规运行,120
2026-08-10 12:10:00,4404.2,0.551,正常,常规运行,120
2026-08-10 12:15:00,4398.7,0.55,正常,常规运行,120
2026-08-10 12:20:00,4353.3,0.544,正常,常规运行,120
2026-08-10 12:25:00,4375.6,0.547,正常,常规运行,120
2026-08-10 12:30:00,4420.9,0.553,正常,常规运行,120
2026-08-10 12:35:00,4428.1,0.554,正常,常规运行,120
2026-08-10 12:40:00,4354.3,0.544,正常,常规运行,120
2026-08-10 12:45:00,4358.6,0.545,正常,常规运行,120
2026-08-10 12:50:00,4398.6,0.55,正常,常规运行,120
2026-08-10 12:55:00,4358.3,0.545,正常,常规运行,120
2026-08-10 13:00:00,4389.1,0.549,正常,常规运行,120
2026-08-10 13:05:00,4341.7,0.543,正常,常规运行,120
2026-08-10 13:10:00,4392.1,0.549,正常,常规运行,120
2026-08-10 13:15:00,4401.4,0.55,正常,常规运行,120
2026-08-10 13:20:00,4359.0,0.545,正常,常规运行,120
2026-08-10 13:25:00,4413.5,0.552,正常,常规运行,120
2026-08-10 13:30:00,4453.1,0.557,正常,常规运行,120
2026-08-10 13:35:00,4457.3,0.557,正常,常规运行,120
2026-08-10 13:40:00,4449.7,0.556,正常,常规运行,120
2026-08-10 13:45:00,4482.6,0.56,正常,常规运行,120
2026-08-10 13:50:00,4486.3,0.561,正常,常规运行,120
2026-08-10 13:55:00,4611.7,0.576,正常,常规运行,120
2026-08-10 14:00:00,4544.5,0.568,正常,常规运行,120
2026-08-10 14:05:00,4547.4,0.568,正常,常规运行,120
2026-08-10 14:10:00,4564.8,0.571,正常,常规运行,120
2026-08-10 14:15:00,4598.8,0.575,正常,常规运行,120
2026-08-10 14:20:00,4564.3,0.571,正常,常规运行,120
2026-08-10 14:25:00,4607.2,0.576,正常,常规运行,120
2026-08-10 14:30:00,4639.1,0.58,正常,常规运行,120
2026-08-10 14:35:00,4791.0,0.599,正常,常规运行,120
2026-08-10 14:40:00,4654.1,0.582,正常,常规运行,120
2026-08-10 14:45:00,4656.7,0.582,正常,常规运行,120
2026-08-10 14:50:00,4702.1,0.588,正常,常规运行,120
2026-08-10 14:55:00,4843.3,0.605,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:00:00,4711.1,0.589,正常,常规运行,120
2026-08-10 15:05:00,4808.2,0.601,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:10:00,4850.1,0.606,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:15:00,4888.6,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:20:00,4888.3,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:25:00,4855.3,0.607,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:30:00,4949.6,0.619,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:35:00,5101.7,0.638,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:40:00,5064.4,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:45:00,5063.8,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:50:00,5088.4,0.636,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 15:55:00,5143.2,0.643,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:00:00,5211.6,0.651,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:05:00,5236.7,0.655,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:10:00,5254.6,0.657,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:15:00,5301.5,0.663,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:20:00,5342.1,0.668,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:25:00,5540.4,0.693,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:30:00,5632.6,0.704,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:35:00,5299.0,0.662,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:40:00,5386.2,0.673,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:45:00,5351.5,0.669,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:50:00,5389.4,0.674,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 16:55:00,5387.4,0.673,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:00:00,5417.4,0.677,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:05:00,5401.5,0.675,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:10:00,5421.5,0.678,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:15:00,5442.3,0.68,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:20:00,5469.5,0.684,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:25:00,5459.8,0.682,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:30:00,5453.6,0.682,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:35:00,5473.2,0.684,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:40:00,5446.0,0.681,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:45:00,5512.5,0.689,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:50:00,5481.8,0.685,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 17:55:00,5574.8,0.697,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:00:00,5500.0,0.688,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:05:00,5488.2,0.686,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:10:00,5470.2,0.684,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:15:00,5551.9,0.694,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:20:00,5620.3,0.703,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:25:00,5442.9,0.68,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:30:00,5465.1,0.683,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:35:00,5502.1,0.688,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:40:00,5465.5,0.683,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:45:00,5450.0,0.681,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:50:00,5402.2,0.675,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 18:55:00,5452.2,0.682,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:00:00,5383.0,0.673,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:05:00,5310.4,0.664,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:10:00,5406.6,0.676,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:15:00,5359.7,0.67,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:20:00,5389.4,0.674,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:25:00,5218.9,0.652,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:30:00,5227.3,0.653,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:35:00,5261.9,0.658,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:40:00,5221.0,0.653,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:45:00,5178.9,0.647,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:50:00,5179.8,0.647,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 19:55:00,5100.2,0.638,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:00:00,5144.1,0.643,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:05:00,5083.4,0.635,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:10:00,5092.0,0.636,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:15:00,5006.9,0.626,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:20:00,5069.3,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:25:00,4930.8,0.616,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:30:00,4834.4,0.604,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:35:00,4882.1,0.61,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:40:00,4910.8,0.614,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:45:00,4842.2,0.605,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 20:50:00,4791.0,0.599,正常,常规运行,120
2026-08-10 20:55:00,4822.5,0.603,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 21:00:00,4698.7,0.587,正常,常规运行,120
2026-08-10 21:05:00,4696.9,0.587,正常,常规运行,120
2026-08-10 21:10:00,4772.6,0.597,正常,常规运行,120
2026-08-10 21:15:00,4886.5,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-10 21:20:00,4699.7,0.587,正常,常规运行,120
2026-08-10 21:25:00,4583.3,0.573,正常,常规运行,120
2026-08-10 21:30:00,4554.6,0.569,正常,常规运行,120
2026-08-10 21:35:00,4569.6,0.571,正常,常规运行,120
2026-08-10 21:40:00,4603.0,0.575,正常,常规运行,120
2026-08-10 21:45:00,4452.5,0.557,正常,常规运行,120
2026-08-10 21:50:00,4519.8,0.565,正常,常规运行,120
2026-08-10 21:55:00,4440.5,0.555,正常,常规运行,120
2026-08-10 22:00:00,4138.2,0.517,正常,常规运行,120
2026-08-10 22:05:00,4054.8,0.507,正常,常规运行,120
2026-08-10 22:10:00,4114.6,0.514,正常,常规运行,120
2026-08-10 22:15:00,4023.3,0.503,正常,常规运行,120
2026-08-10 22:20:00,4044.0,0.506,正常,常规运行,120
2026-08-10 22:25:00,3853.4,0.482,正常,常规运行,120
2026-08-10 22:30:00,3922.4,0.49,正常,常规运行,120
2026-08-10 22:35:00,3955.8,0.494,正常,常规运行,120
2026-08-10 22:40:00,3869.8,0.484,正常,常规运行,120
2026-08-10 22:45:00,3811.5,0.476,正常,常规运行,120
2026-08-10 22:50:00,3838.6,0.48,正常,常规运行,120
2026-08-10 22:55:00,3812.9,0.477,正常,常规运行,120
2026-08-10 23:00:00,3773.3,0.472,正常,常规运行,120
2026-08-10 23:05:00,3767.3,0.471,正常,常规运行,120
2026-08-10 23:10:00,3658.0,0.457,正常,常规运行,120
2026-08-10 23:15:00,3655.2,0.457,正常,常规运行,120
2026-08-10 23:20:00,3556.3,0.445,正常,常规运行,120
2026-08-10 23:25:00,3662.7,0.458,正常,常规运行,120
2026-08-10 23:30:00,3599.6,0.45,正常,常规运行,120
2026-08-10 23:35:00,3535.7,0.442,正常,常规运行,120
2026-08-10 23:40:00,3476.2,0.435,正常,常规运行,120
2026-08-10 23:45:00,3410.5,0.426,正常,常规运行,120
2026-08-10 23:50:00,3384.5,0.423,正常,常规运行,120
2026-08-10 23:55:00,3288.9,0.411,正常,常规运行,120
2026-08-11 00:00:00,3194.0,0.399,正常,常规运行,120
2026-08-11 00:05:00,3229.2,0.404,正常,常规运行,120
2026-08-11 00:10:00,3280.1,0.41,正常,常规运行,120
2026-08-11 00:15:00,3312.2,0.414,正常,常规运行,120
2026-08-11 00:20:00,3270.7,0.409,正常,常规运行,120
2026-08-11 00:25:00,3428.0,0.428,正常,常规运行,120
2026-08-11 00:30:00,3452.9,0.432,正常,常规运行,120
2026-08-11 00:35:00,3513.6,0.439,正常,常规运行,120
2026-08-11 00:40:00,3519.5,0.44,正常,常规运行,120
2026-08-11 00:45:00,3563.0,0.445,正常,常规运行,120
2026-08-11 00:50:00,3803.3,0.475,正常,常规运行,120
2026-08-11 00:55:00,3972.5,0.497,正常,常规运行,120
2026-08-11 01:00:00,4295.5,0.537,正常,常规运行,120
2026-08-11 01:05:00,4577.9,0.572,正常,常规运行,120
2026-08-11 01:10:00,4771.6,0.596,正常,常规运行,120
2026-08-11 01:15:00,4581.5,0.573,正常,常规运行,120
2026-08-11 01:20:00,5621.8,0.703,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:25:00,5969.2,0.746,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:30:00,5731.8,0.716,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:35:00,5827.6,0.728,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:40:00,5919.6,0.74,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:45:00,5382.4,0.673,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:50:00,5853.6,0.732,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-11 01:55:00,6268.9,0.784,蓝色,加强监视：关注上游液位与雨量变化趋势,120
