time,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,PLANT_IN,B101,B102,B103,B104,B105,B201,B202,B203,B204,B205,B301,B302,B303,B304,B305,B401,B402,B403,B404,B405,B501,B502,B503,B504,B505,B601,B602,B603,B604,B605
2026-06-01 06:05:00,1129.8,1114.6,436.4,1153.1,726.0,367.6,912.9,1022.2,627.1,780.2,504.7,396.6,379.9,891.9,1055.3,425.7,625.0,1047.6,1030.2,730.2,1156.5,944.6,576.4,787.1,710.7,769.3,623.9,360.5,931.8,627.4,608.0,733.9,1112.6,360.0,384.2,444.9,386.9,614.5,958.0,586.8,1198.5,738.7,743.1
2026-06-01 06:10:00,1115.2,1229.8,434.9,1132.2,712.3,368.4,992.0,1058.8,648.1,796.4,480.0,391.9,413.2,875.4,1058.1,424.4,598.5,1116.5,1050.1,710.4,1107.9,909.6,640.9,798.6,702.0,767.7,625.3,358.0,1035.9,654.8,590.1,698.7,1114.7,374.2,385.8,426.4,360.7,619.2,976.0,586.9,1101.7,694.6,733.7
2026-06-01 06:15:00,1120.6,1213.4,454.9,1205.4,746.4,376.7,973.9,1067.8,659.7,875.9,498.2,389.3,399.2,890.4,1012.8,473.4,665.7,1145.1,1068.3,741.8,1121.6,951.2,638.8,803.2,734.0,792.6,667.7,369.2,1032.3,650.2,567.0,713.6,1144.1,363.0,399.7,424.0,400.4,645.5,968.5,590.5,1201.5,718.2,712.1
2026-06-01 06:20:00,1050.1,1214.0,441.2,1182.5,691.5,359.7,972.7,1062.4,664.4,853.0,497.6,404.3,416.8,865.9,1015.7,442.8,637.9,1108.4,973.3,743.0,1142.3,865.6,606.9,840.0,695.0,791.0,684.9,377.6,1071.4,673.7,566.2,711.8,1105.1,369.6,381.9,456.9,410.4,668.8,979.3,563.3,1172.2,686.4,742.2
2026-06-01 06:25:00,1103.2,1239.3,424.6,1151.2,686.6,348.7,936.2,1089.8,706.1,839.8,525.6,378.3,405.6,906.4,982.7,458.7,636.5,1123.3,1003.3,724.4,1022.8,921.3,619.1,849.4,714.2,846.0,643.6,368.1,989.4,644.5,584.6,689.0,1149.9,360.8,381.5,459.0,414.5,680.0,947.5,597.4,1195.1,711.1,719.4
2026-06-01 06:30:00,1078.2,1208.1,440.2,1176.8,706.9,371.8,961.0,1057.4,711.9,854.2,516.8,433.1,420.2,965.3,1075.3,455.8,649.0,1124.1,1048.0,732.0,1138.7,902.6,640.5,842.1,721.8,826.2,692.0,405.0,976.4,626.0,581.6,712.6,1159.4,383.3,377.1,440.2,392.7,695.4,956.5,582.5,1164.6,707.7,720.1
2026-06-01 06:35:00,1067.7,1166.2,411.0,1157.4,691.7,374.4,1030.7,1115.4,743.8,842.9,529.1,415.8,414.5,926.9,1052.2,478.7,606.1,1146.1,1045.5,743.5,1081.6,930.2,636.4,861.6,743.6,790.1,677.7,364.5,990.1,664.5,589.3,708.5,1093.6,382.1,405.9,468.0,408.6,701.5,981.2,588.0,1188.6,700.5,737.4
2026-06-01 06:40:00,1106.4,1198.5,415.9,1230.5,692.7,384.2,993.1,1093.2,686.8,878.9,523.5,444.7,434.5,945.3,997.0,447.8,635.4,1185.1,1044.5,718.7,1111.2,911.7,641.5,868.7,753.1,783.1,637.6,368.3,997.4,640.4,574.5,712.2,1110.7,363.0,416.2,446.4,403.2,704.0,895.6,575.9,1171.0,742.8,743.8
2026-06-01 06:45:00,1120.5,1201.8,431.5,1191.8,736.9,382.0,1011.7,1090.5,742.0,884.4,541.9,411.2,446.4,897.5,1095.7,438.1,683.1,1154.4,1077.7,707.1,1145.3,908.1,622.2,795.3,724.6,806.6,658.0,369.4,972.5,633.7,577.1,703.0,1111.2,380.5,395.1,455.6,393.8,740.9,969.3,590.9,1148.1,708.5,718.8
2026-06-01 06:50:00,1124.6,1198.7,398.5,1194.5,723.7,390.1,980.3,1086.0,746.9,886.9,535.4,412.7,434.8,918.9,1050.0,480.3,645.4,1277.2,980.3,698.1,1076.6,901.8,628.0,858.9,724.7,794.1,704.6,390.9,934.8,626.2,568.6,684.5,1117.1,390.1,396.3,453.5,416.7,700.2,891.7,605.3,1138.0,690.8,741.5
2026-06-01 06:55:00,1103.0,1195.2,424.3,1075.2,713.4,376.0,1008.9,1109.9,712.4,862.2,572.0,436.3,439.3,931.5,1056.5,468.9,653.3,1158.5,1000.9,704.3,1067.1,943.7,638.1,837.0,750.8,813.5,662.2,399.1,979.1,625.6,575.9,746.2,1114.5,402.2,437.6,465.8,400.5,746.2,948.9,583.4,1154.6,730.2,739.2
2026-06-01 07:00:00,1051.4,1220.7,410.3,1163.7,715.1,372.0,970.6,1186.0,731.9,906.9,572.5,440.8,456.7,906.6,1017.1,464.2,648.0,1229.1,973.8,738.4,1075.0,893.1,604.0,816.5,717.0,804.4,686.9,392.1,956.6,602.9,569.0,696.2,1145.5,378.5,432.2,483.3,429.5,776.0,958.5,548.9,1112.7,657.8,730.1
2026-06-01 07:05:00,1059.4,1139.5,422.8,1235.5,709.8,354.3,1017.4,1125.3,752.6,891.5,571.9,444.9,445.6,938.4,1082.8,480.2,688.4,1204.9,920.0,697.8,1024.7,917.1,616.1,842.0,776.7,823.6,701.6,404.0,921.4,613.4,548.9,714.9,1142.6,391.5,434.8,482.0,435.2,705.5,947.4,574.6,1138.2,663.4,736.3
2026-06-01 07:10:00,1065.6,1177.8,406.1,1205.3,757.5,373.1,1027.1,1092.5,727.8,884.7,568.8,447.1,440.8,944.4,1084.1,467.0,656.5,1194.1,969.1,705.3,1135.9,906.5,566.7,870.1,750.7,826.8,715.9,406.1,897.6,606.8,546.7,693.1,1077.6,383.1,424.1,468.9,444.0,699.9,916.1,575.3,1137.9,709.8,754.7
2026-06-01 07:15:00,1038.5,1210.1,423.1,1091.0,704.5,363.4,1026.6,1166.0,729.4,951.9,543.1,440.2,471.6,941.9,1067.1,482.3,638.1,1247.1,907.6,686.8,1058.3,908.9,574.5,889.5,730.7,840.8,713.2,398.2,1006.3,613.3,551.6,710.9,1121.3,405.8,430.1,485.8,436.6,752.7,935.1,567.7,1179.5,693.7,729.7
2026-06-01 07:20:00,1031.8,1097.8,415.9,1139.6,690.2,371.5,989.8,1121.4,721.4,982.1,574.6,432.4,469.8,921.8,1055.2,464.5,715.7,1140.4,943.8,680.6,1105.4,853.8,609.2,818.3,731.3,834.0,745.2,409.5,953.5,622.8,544.5,660.2,1137.3,390.0,418.8,490.8,426.9,767.9,896.2,552.4,1161.3,675.1,748.8
2026-06-01 07:25:00,1045.9,1157.2,430.8,1104.2,733.9,369.2,1006.9,1149.5,685.6,980.6,573.2,460.1,473.9,954.9,1152.3,473.8,637.9,1216.2,910.2,666.5,1036.4,894.2,608.9,868.5,766.3,818.1,696.3,403.5,939.0,615.7,560.3,669.8,1125.2,404.8,405.4,501.1,432.0,758.5,954.3,561.3,1201.3,691.4,731.6
2026-06-01 07:30:00,1011.7,1123.5,411.2,1198.6,709.9,373.1,1033.3,1120.7,741.6,948.9,594.7,442.1,487.6,915.8,1028.6,468.6,664.0,1177.4,957.9,682.0,1041.2,879.2,587.1,902.6,766.0,872.8,717.7,402.3,913.6,603.2,538.7,658.2,1085.8,394.7,406.8,494.1,438.0,713.2,933.0,572.7,1070.1,701.9,752.8
2026-06-01 07:35:00,984.2,1123.5,399.2,1142.7,755.5,366.0,1009.5,1186.5,726.1,927.0,604.9,444.0,493.9,911.2,1042.5,456.6,649.5,1189.3,916.8,664.7,1062.6,834.2,579.9,898.3,742.0,853.2,726.7,402.4,929.0,559.2,508.8,651.3,1070.5,378.8,425.0,501.1,457.3,726.8,878.4,550.1,1111.8,655.3,745.0
2026-06-01 07:40:00,986.6,1097.8,403.1,1102.3,698.0,376.4,1005.8,1122.9,719.3,935.7,602.9,461.0,485.9,958.0,1086.2,457.8,652.3,1188.8,882.0,696.1,992.4,854.1,580.9,762.2,756.6,829.6,733.4,412.4,874.9,577.8,509.0,663.4,1020.3,398.3,437.2,492.4,459.1,757.3,935.0,574.2,1155.0,671.3,719.3
2026-06-01 07:45:00,1010.6,1114.9,387.3,1123.1,724.0,335.1,1070.4,1191.1,753.9,951.9,622.8,475.4,475.5,885.0,1028.9,454.6,644.8,1171.9,949.2,663.5,1016.1,912.6,586.9,904.2,732.8,821.0,741.4,425.4,902.2,549.3,520.2,648.6,1044.9,384.8,423.4,480.4,439.8,781.7,896.8,537.0,1116.1,670.1,705.5
2026-06-01 07:50:00,984.6,1174.2,405.8,1028.1,725.6,365.7,981.4,1106.7,712.7,930.9,592.4,500.2,486.1,865.5,1023.7,462.8,654.6,1147.0,901.7,660.0,1039.6,838.1,539.6,871.2,751.5,805.9,709.8,396.1,896.9,595.7,531.4,621.0,1003.6,412.0,433.4,495.6,455.1,766.5,855.2,527.1,1092.7,671.5,726.8
2026-06-01 07:55:00,987.2,1062.8,405.2,1072.4,688.3,375.2,1040.2,1131.5,763.6,982.0,594.0,488.6,507.8,884.8,1090.7,451.8,684.1,1220.4,899.8,652.5,998.4,832.9,584.0,786.0,789.4,803.3,733.2,405.5,856.7,570.6,505.1,638.2,1078.9,419.8,424.2,511.7,436.0,782.0,909.6,536.3,1062.1,674.0,701.1
2026-06-01 08:00:00,989.7,1058.3,424.7,1102.6,680.0,380.8,969.5,1187.8,756.4,888.3,626.1,497.5,504.2,915.1,1070.2,462.8,625.4,1202.8,878.5,658.5,983.1,847.6,572.7,822.4,802.4,867.5,698.8,413.6,875.0,566.1,522.6,632.0,1027.6,404.9,428.9,512.7,449.4,783.3,915.4,503.5,1107.9,618.2,674.8
2026-06-01 08:05:00,952.3,1046.3,385.3,1121.9,707.0,366.8,1020.4,1143.6,736.3,938.6,612.0,488.5,496.8,935.0,1062.2,460.9,686.7,1192.6,929.4,675.4,1023.5,816.9,572.4,870.4,747.4,863.2,716.5,433.3,860.8,552.9,497.1,651.5,1025.6,388.8,434.2,455.7,439.3,802.3,859.4,532.2,1083.8,663.2,719.3
2026-06-01 08:10:00,977.9,1136.9,386.7,1023.4,699.3,375.2,1017.9,1212.6,743.1,970.2,606.0,486.3,495.9,878.0,1048.1,456.6,681.4,1228.6,899.3,621.8,1024.4,827.8,562.1,844.5,759.5,822.8,727.9,416.7,845.8,581.8,507.5,602.7,1001.9,395.6,440.5,503.0,447.5,754.4,869.2,523.2,1059.3,611.2,686.4
2026-06-01 08:15:00,960.2,1058.1,380.3,1066.9,654.3,357.0,977.2,1122.9,716.9,923.4,645.6,518.9,519.9,939.5,1016.0,455.0,667.8,1214.7,869.4,642.5,1021.6,807.3,536.9,817.5,755.9,869.5,736.7,401.0,845.9,558.3,507.7,615.9,970.5,397.5,426.2,485.9,433.3,784.5,853.1,535.4,1094.7,643.1,651.5
2026-06-01 08:20:00,907.9,1064.3,386.6,1104.1,655.9,353.2,951.7,1137.2,758.8,940.2,623.2,464.9,509.3,886.7,1024.5,442.4,657.9,1185.6,829.0,602.8,949.2,822.2,537.8,829.6,705.7,848.0,726.3,399.1,810.4,550.9,480.9,607.0,1027.5,405.4,446.0,498.5,425.1,816.6,862.0,494.1,1125.7,619.0,688.4
2026-06-01 08:25:00,976.8,1044.6,385.8,1017.6,623.1,356.7,924.7,1188.7,744.5,963.0,609.7,479.3,526.3,877.7,1024.4,444.1,658.3,1300.4,939.3,651.1,945.1,804.9,577.3,837.3,715.4,834.7,714.1,421.8,875.8,551.1,500.3,630.3,1013.7,388.9,417.2,471.5,427.0,764.3,861.3,528.8,1019.3,638.4,704.4
2026-06-01 08:30:00,916.1,1020.1,378.0,1063.5,681.8,348.9,959.5,1069.2,744.1,987.8,600.9,481.4,530.1,853.0,1047.0,423.3,677.8,1223.4,919.1,621.7,941.4,847.4,537.4,805.1,686.2,847.7,708.2,404.9,883.0,548.8,514.9,602.1,1019.2,394.2,435.2,484.2,450.7,767.7,859.9,515.6,1057.7,642.7,668.3
2026-06-01 08:35:00,878.1,1035.0,388.1,1050.6,660.0,338.6,987.4,1060.4,747.1,906.4,637.9,500.0,513.2,920.6,1028.0,441.7,613.1,1269.1,899.2,591.6,968.5,795.8,557.2,811.6,743.6,838.0,719.0,392.6,815.1,539.8,484.9,626.9,932.6,368.0,424.3,465.6,427.4,783.7,783.4,533.8,1036.2,626.6,668.5
2026-06-01 08:40:00,889.3,1111.4,366.2,1094.5,657.3,339.1,935.1,1083.4,719.2,902.2,617.0,473.1,534.1,860.1,980.7,427.7,657.8,1162.6,838.3,591.7,907.7,783.8,522.5,831.7,772.4,822.7,750.9,418.7,861.3,559.0,485.7,602.9,1016.0,388.4,392.4,481.3,436.6,755.9,810.9,503.3,1044.4,608.8,680.7
2026-06-01 08:45:00,884.4,1070.9,381.4,1026.2,622.5,330.7,963.2,1131.3,697.2,911.7,613.1,498.9,522.5,823.9,1026.0,439.5,625.9,1180.5,838.3,626.1,903.0,807.6,535.9,788.0,748.9,808.9,719.5,408.6,828.1,555.5,485.1,608.5,966.8,373.7,430.7,494.7,451.7,752.0,841.9,507.5,1057.3,592.1,656.7
2026-06-01 08:50:00,908.3,995.0,373.8,1020.5,629.6,345.1,912.0,1045.4,748.2,892.2,624.2,496.2,525.3,915.1,945.6,426.1,652.4,1122.6,856.2,577.0,908.8,745.5,525.2,767.2,722.4,807.8,706.2,388.8,824.2,533.8,479.8,615.5,986.3,381.9,399.8,490.4,453.3,769.3,795.8,508.4,1052.8,611.3,658.8
2026-06-01 08:55:00,894.2,1034.1,365.1,1044.5,637.1,337.5,941.3,1111.8,738.8,891.0,626.8,499.4,487.4,856.2,979.5,406.1,621.2,1148.2,818.5,608.6,896.7,811.8,523.9,779.3,714.9,767.0,666.2,385.4,788.4,516.9,476.0,570.6,881.7,367.3,405.9,512.8,424.1,769.6,816.0,465.3,987.6,600.1,673.7
2026-06-01 09:00:00,887.5,982.8,359.3,970.8,628.7,331.3,909.1,1103.0,708.7,901.2,619.3,498.6,506.7,860.3,948.5,458.9,642.3,1132.9,811.6,592.2,941.1,744.7,519.4,768.1,704.9,781.8,673.5,373.7,802.6,531.7,472.1,583.9,962.8,381.5,417.3,472.2,403.9,790.2,780.5,508.7,946.0,609.2,664.5
2026-06-01 09:05:00,908.4,948.3,386.5,997.2,639.2,326.9,932.8,1144.3,725.2,958.5,623.7,508.8,507.5,876.2,950.1,424.0,596.0,1249.3,868.3,593.0,933.4,789.7,543.8,769.5,730.2,839.1,680.4,390.2,825.5,514.4,448.1,592.1,942.9,381.6,395.2,464.6,422.9,749.3,814.0,487.3,985.9,591.1,651.0
2026-06-01 09:10:00,896.3,1026.1,349.2,983.2,643.4,335.1,914.5,1105.9,739.2,911.3,613.9,484.7,516.7,843.3,1024.2,442.4,589.3,1115.6,826.3,581.1,892.5,790.6,547.6,737.9,707.5,771.4,701.7,399.1,785.3,543.6,474.1,584.8,932.9,369.3,400.9,494.3,433.9,767.7,794.1,467.6,979.5,619.7,609.8
2026-06-01 09:15:00,891.3,1024.3,358.8,985.9,670.5,335.4,888.9,1076.8,732.3,916.2,613.5,492.0,522.9,846.0,918.8,414.3,614.6,1124.0,796.0,573.1,895.1,741.0,518.0,778.1,699.4,742.2,659.8,404.6,787.7,543.3,450.3,555.6,930.8,359.8,407.0,447.6,437.8,791.9,803.1,482.2,895.1,591.4,648.5
2026-06-01 09:20:00,889.7,1015.3,345.5,1008.4,622.8,314.3,897.1,1101.1,691.9,884.3,587.9,472.3,522.8,817.3,930.8,439.3,638.8,1075.5,843.3,578.4,827.1,738.7,504.7,787.0,670.2,801.7,687.5,395.9,790.2,527.8,468.3,587.0,911.5,373.2,386.8,471.9,411.7,786.9,793.8,497.3,998.9,602.8,625.4
2026-06-01 09:25:00,891.2,965.3,370.2,993.2,639.5,310.5,883.0,1067.6,668.1,922.5,631.0,467.5,523.9,827.9,961.8,400.6,617.9,1134.8,802.2,594.1,878.3,741.6,487.6,742.9,700.6,780.9,672.5,373.3,717.8,496.5,470.6,572.9,883.8,381.3,391.1,473.3,401.9,753.7,747.6,472.9,948.2,574.1,637.8
2026-06-01 09:30:00,816.3,969.3,358.6,948.9,599.2,329.8,866.3,1028.9,667.2,950.6,573.6,505.1,507.6,803.4,927.1,414.1,613.3,1079.2,764.6,576.3,919.1,753.7,483.6,741.1,680.1,776.7,672.6,382.8,804.7,505.3,464.5,571.5,883.2,382.5,387.0,431.2,410.4,756.5,825.6,476.7,956.1,591.8,595.9
2026-06-01 09:35:00,858.5,991.2,340.3,968.6,579.6,305.2,924.3,1000.2,683.5,870.6,598.2,466.2,527.5,797.9,937.9,395.5,614.9,1131.7,782.2,586.2,868.2,713.9,523.7,746.2,686.3,760.6,656.7,400.0,809.5,507.5,444.9,562.9,914.1,363.3,399.6,445.2,412.8,727.7,742.8,444.4,935.8,586.3,637.7
2026-06-01 09:40:00,808.3,976.2,350.8,1001.8,599.7,321.2,879.1,1010.7,715.3,934.7,565.9,484.9,543.2,795.6,966.5,437.6,587.9,1034.8,794.3,572.3,848.9,729.7,477.1,724.5,693.5,779.4,644.5,375.1,800.7,496.0,459.6,510.3,944.6,359.4,403.8,438.4,442.8,750.0,827.2,458.4,940.9,560.3,600.8
2026-06-01 09:45:00,862.9,949.3,346.4,929.5,573.3,329.0,824.0,1019.6,665.5,892.5,584.5,481.1,507.9,777.8,938.2,400.0,601.5,1081.6,809.4,584.8,909.9,721.7,489.9,761.3,635.6,787.7,632.6,387.0,812.3,502.6,450.7,571.0,934.7,339.9,370.2,465.3,415.3,772.9,716.9,478.3,977.8,543.2,620.4
2026-06-01 09:50:00,859.1,910.2,336.8,952.1,598.6,326.8,859.6,1018.7,663.4,877.3,572.8,487.8,501.1,793.6,900.7,410.0,576.2,1018.0,805.7,579.3,841.1,700.2,496.2,714.6,657.6,735.9,658.8,382.9,777.5,509.3,444.1,569.5,906.9,365.1,380.9,442.1,419.1,762.9,765.2,481.1,939.3,587.1,625.9
2026-06-01 09:55:00,883.6,956.3,348.2,937.5,580.7,316.4,893.6,941.5,658.2,881.2,581.5,445.3,498.6,788.2,903.6,402.6,576.6,1054.1,828.7,561.0,907.0,699.4,453.1,717.5,650.0,756.3,640.7,381.4,829.0,512.5,478.5,550.6,883.8,324.4,371.3,444.0,421.7,728.9,728.7,467.3,991.7,555.4,612.4
2026-06-01 10:00:00,884.9,980.3,343.0,936.4,556.4,314.1,844.0,992.1,655.1,874.8,581.4,478.5,508.0,790.4,915.3,394.1,574.6,1052.9,791.5,552.2,938.5,721.8,470.9,707.3,643.6,761.5,616.9,375.0,764.9,522.7,437.2,531.0,948.8,358.6,374.9,422.8,399.9,732.0,795.0,470.6,945.5,548.8,608.9
2026-06-01 10:05:00,857.6,912.3,339.8,887.9,618.2,326.2,896.3,992.3,660.7,906.3,555.3,462.4,496.2,781.2,912.0,397.7,564.3,1035.3,784.1,583.0,857.9,718.6,467.5,740.7,627.6,718.8,637.1,375.9,778.2,501.8,454.8,545.1,908.5,344.0,391.5,430.3,403.7,703.6,732.9,455.3,943.4,551.9,600.3
2026-06-01 10:10:00,837.8,961.4,335.9,968.6,574.9,282.4,830.1,1000.5,630.9,865.6,567.3,452.1,475.4,807.5,889.6,404.8,568.5,1030.9,823.1,551.5,890.1,697.3,475.4,709.2,630.7,759.1,692.7,348.7,774.7,496.7,467.5,568.9,903.1,316.4,373.3,427.5,402.6,694.5,728.9,459.6,914.5,538.6,573.8
2026-06-01 10:15:00,861.3,950.0,339.4,903.7,552.7,297.7,859.2,1025.0,672.5,859.8,587.4,454.0,476.9,781.1,892.9,394.1,561.4,1069.4,815.2,572.4,812.7,712.9,486.9,751.8,619.3,745.2,619.9,378.7,785.6,480.9,451.2,544.2,849.1,342.3,360.2,431.8,403.9,701.5,752.5,443.3,914.9,562.4,616.3
2026-06-01 10:20:00,834.0,959.3,336.2,949.7,593.9,307.8,867.2,975.9,643.8,829.3,537.9,468.6,510.9,748.1,887.4,385.7,549.9,1099.1,785.5,563.2,809.4,695.3,496.3,712.4,651.8,689.3,649.9,340.1,774.8,504.8,437.0,550.0,888.7,335.0,348.9,427.5,392.3,709.9,782.1,449.8,941.5,549.5,609.4
2026-06-01 10:25:00,846.1,960.4,333.5,900.7,562.9,295.4,847.1,937.5,689.7,854.7,541.7,461.3,511.6,758.8,870.2,387.3,555.7,1035.0,796.3,553.8,830.9,734.7,470.2,724.9,639.1,745.1,567.1,360.3,777.3,492.1,437.1,542.9,846.9,329.8,372.1,447.2,403.2,714.2,775.9,454.9,942.6,548.4,580.7
2026-06-01 10:30:00,870.1,914.4,325.5,897.3,591.5,307.9,796.5,905.1,614.9,803.9,566.1,446.5,513.0,776.2,851.8,400.7,556.9,991.3,777.1,567.8,870.3,702.9,471.7,689.6,633.7,681.1,605.6,353.9,763.3,495.3,425.2,552.5,932.3,329.4,353.9,434.1,400.9,692.3,741.8,432.9,914.6,564.2,524.8
2026-06-01 10:35:00,830.0,886.8,347.9,944.5,557.7,295.0,802.6,970.7,663.1,824.4,549.1,429.9,489.6,719.7,882.0,372.0,532.6,1012.6,760.0,582.7,847.8,726.6,475.2,672.7,587.9,687.2,623.7,345.3,768.6,489.5,444.5,524.8,853.5,329.8,348.1,399.8,382.0,698.0,738.3,485.8,919.8,545.3,600.3
2026-06-01 10:40:00,863.8,915.5,319.8,935.6,558.7,295.1,850.2,920.4,654.8,886.4,546.3,427.7,468.6,781.8,865.6,353.7,554.3,993.4,838.7,569.5,841.5,666.2,464.1,687.8,656.5,711.5,602.5,339.2,726.5,489.6,444.5,542.3,857.9,327.7,357.3,432.1,391.2,631.5,756.0,442.8,898.5,567.6,548.9
2026-06-01 10:45:00,860.0,953.8,333.7,911.6,571.6,290.1,797.3,963.6,616.7,749.2,556.4,448.6,473.3,716.8,800.5,360.2,536.1,1024.3,773.5,560.6,812.3,707.3,480.4,670.8,609.1,714.5,586.8,352.8,797.3,508.1,439.0,562.8,855.3,311.5,357.9,427.4,384.2,682.4,742.1,454.4,906.0,540.1,587.9
2026-06-01 10:50:00,818.3,912.7,325.7,924.1,573.7,286.7,836.6,972.6,612.9,810.0,523.2,418.8,455.0,750.3,828.6,359.1,544.2,1000.0,792.9,585.1,840.7,711.8,479.8,640.4,645.3,690.8,594.0,353.0,754.8,496.4,460.9,529.3,861.3,328.0,345.8,414.5,407.2,661.5,744.4,434.0,900.5,514.6,564.2
2026-06-01 10:55:00,866.9,907.5,345.6,893.5,574.7,285.3,798.4,885.1,599.3,805.3,523.8,430.8,451.2,727.7,833.5,358.8,527.2,938.9,750.0,529.6,826.7,695.3,434.0,698.6,623.6,671.8,608.3,341.4,767.5,520.6,441.4,539.3,887.4,318.6,337.7,423.1,384.6,644.1,738.8,409.5,897.5,523.4,583.5
2026-06-01 11:00:00,859.9,875.4,318.9,899.1,558.5,291.3,808.5,938.3,595.8,788.0,518.1,463.7,473.0,723.7,836.9,357.4,552.0,1012.1,803.0,538.7,818.9,686.1,480.8,675.5,602.6,675.6,625.0,337.3,754.6,480.6,421.2,560.6,869.0,335.8,359.7,423.0,376.3,673.6,755.1,472.9,921.7,524.8,556.3
2026-06-01 11:05:00,844.9,974.0,320.2,879.8,567.2,281.2,768.3,953.6,608.8,783.4,519.0,431.9,473.6,693.9,868.8,364.8,547.6,1002.6,757.3,549.4,816.3,693.4,472.8,657.7,640.9,669.6,602.5,351.1,793.2,516.2,461.8,555.4,869.3,327.1,350.6,399.9,363.3,688.7,751.2,450.2,892.2,537.3,572.3
2026-06-01 11:10:00,823.3,947.9,317.5,920.3,569.4,295.1,783.7,941.2,605.7,785.4,541.8,432.4,489.8,739.3,915.5,366.2,513.1,1012.6,825.6,580.9,846.1,711.5,474.1,676.6,611.3,690.8,571.8,331.9,767.8,490.3,426.5,550.4,886.3,326.6,351.9,388.6,355.8,655.3,774.8,419.8,875.5,558.9,541.8
2026-06-01 11:15:00,821.3,946.1,329.9,876.1,558.9,291.6,774.3,851.7,573.0,772.5,490.9,406.6,458.1,689.7,770.8,364.5,535.6,949.3,828.8,573.0,822.9,670.3,486.5,667.4,594.3,662.4,573.5,333.7,724.1,497.2,449.2,549.3,827.7,333.5,336.4,407.8,370.7,668.5,726.7,435.1,884.2,536.7,570.2
2026-06-01 11:20:00,830.0,951.5,313.1,933.3,552.0,294.6,797.7,881.5,639.9,778.8,495.4,401.6,437.3,684.4,837.0,352.7,547.8,968.2,800.3,528.7,840.9,709.8,444.3,692.2,589.0,654.4,570.7,330.3,789.0,505.9,451.1,549.2,886.5,321.5,329.9,389.0,344.2,639.0,726.6,476.7,883.0,529.4,568.8
2026-06-01 11:25:00,858.1,940.8,321.7,884.1,529.3,274.8,791.8,866.1,591.0,758.0,489.5,423.9,450.9,738.3,828.5,370.0,508.0,921.1,790.4,550.4,796.5,701.6,451.5,670.4,612.0,635.1,556.9,355.0,765.9,514.4,441.9,539.5,870.4,311.8,331.4,399.8,378.2,682.7,739.2,455.3,901.8,527.6,580.3
2026-06-01 11:30:00,821.0,918.3,305.2,892.3,562.2,269.3,798.1,911.1,593.9,811.3,528.5,407.7,445.5,750.0,819.9,363.8,507.2,949.4,784.1,535.9,854.1,689.5,468.0,656.6,582.0,650.0,566.5,320.6,784.2,515.7,455.8,561.5,848.8,288.1,320.0,382.3,336.5,609.0,737.1,414.1,874.7,540.7,559.2
2026-06-01 11:35:00,857.4,921.0,328.6,911.5,552.2,283.1,773.3,904.6,578.9,755.1,494.7,422.8,439.6,696.0,835.6,373.8,530.4,958.2,788.3,557.9,847.9,690.5,436.2,671.5,582.8,656.9,562.0,335.4,805.8,516.1,444.9,536.3,870.8,313.1,330.6,404.2,345.7,633.6,761.3,442.1,919.4,538.3,571.5
2026-06-01 11:40:00,815.9,914.3,321.4,891.4,543.9,307.1,760.9,818.2,582.7,769.9,496.1,407.5,447.6,730.1,823.9,364.9,496.9,925.3,800.3,574.3,836.6,696.6,465.8,655.4,577.1,634.5,544.0,309.1,764.4,498.0,439.6,528.1,870.7,325.9,325.9,382.0,365.6,646.3,719.3,446.7,882.1,544.1,559.5
2026-06-01 11:45:00,843.7,1000.3,311.9,882.6,571.3,292.8,785.2,879.3,578.7,738.2,474.0,446.2,424.0,724.5,809.6,351.2,503.5,949.5,794.0,576.2,847.2,730.2,480.8,658.1,572.7,620.3,576.2,315.0,788.2,529.4,417.3,522.3,800.0,317.1,330.7,386.7,352.8,628.1,771.9,456.6,931.3,520.1,573.5
2026-06-01 11:50:00,853.2,943.5,337.2,889.7,526.2,277.0,755.1,905.7,582.7,770.8,491.4,395.0,438.8,704.6,817.6,367.9,498.4,941.4,816.7,565.2,867.7,703.4,474.6,677.1,572.2,671.7,567.1,320.0,773.0,512.4,422.6,535.6,905.0,303.3,330.8,384.4,353.5,651.3,738.1,449.8,890.4,567.1,572.2
2026-06-01 11:55:00,914.6,916.2,314.0,914.5,576.4,284.9,802.8,885.8,580.4,762.9,505.5,402.9,442.7,733.9,829.0,356.2,524.2,921.1,773.0,554.4,808.4,677.0,470.4,629.0,614.0,631.1,547.4,320.5,816.8,459.6,483.4,536.1,901.6,307.7,330.2,369.7,342.8,583.7,772.0,427.0,904.3,525.8,580.4
2026-06-01 12:00:00,818.6,943.5,334.9,873.2,548.7,287.1,773.7,883.4,592.6,752.8,493.9,386.5,449.8,701.4,825.5,361.1,500.8,970.1,833.1,561.0,848.0,688.4,466.3,633.8,599.3,623.4,558.9,317.9,797.3,506.3,457.3,535.6,837.0,301.3,322.6,397.1,347.2,617.4,803.5,442.4,917.3,521.3,545.5
2026-06-01 12:05:00,893.7,903.7,320.6,888.0,554.2,269.2,767.6,867.8,580.8,717.7,486.2,407.1,432.7,715.2,817.8,359.6,506.0,922.0,788.3,575.2,814.5,674.4,464.0,641.5,584.7,677.8,538.7,318.5,797.2,501.2,465.3,529.0,852.6,308.5,315.8,398.1,354.3,612.2,771.1,439.3,924.3,550.8,563.9
